198400,QD,20.06.1984,   0.2600
198400,QD,21.06.1984,   0.2600
198400,QD,22.06.1984,   0.3100
198400,QD,23.06.1984,   0.2900
198400,QD,24.06.1984,   0.2900
198400,QD,25.06.1984,   0.2900
198400,QD,26.06.1984,   0.3100
198400,QD,27.06.1984,   0.2900
198400,QD,28.06.1984,   0.2600
198400,QD,29.06.1984,   0.2600
198400,QD,30.06.1984,   0.2900
198400,QD,01.07.1984,   0.2900
198400,QD,02.07.1984,   0.2900
198400,QD,03.07.1984,   0.3400
198400,QD,04.07.1984,   0.3400
198400,QD,05.07.1984,   0.3400
198400,QD,06.07.1984,   0.3400
198400,QD,07.07.1984,   0.3400
198400,QD,08.07.1984,   0.3400
198400,QD,09.07.1984,   0.3100
198400,QD,10.07.1984,   0.2900
198400,QD,11.07.1984,   0.2600
198400,QD,12.07.1984,   0.2600
198400,QD,13.07.1984,   0.2600
198400,QD,14.07.1984,   0.2900
198400,QD,15.07.1984,   0.2900
198400,QD,16.07.1984,   0.3700
198400,QD,17.07.1984,   0.4300
198400,QD,18.07.1984,   0.4300
198400,QD,19.07.1984,   0.5000
198400,QD,20.07.1984,   0.4700
198400,QD,21.07.1984,   0.4700
198400,QD,22.07.1984,   0.4700
198400,QD,23.07.1984,   0.4300
198400,QD,24.07.1984,   0.4300
198400,QD,25.07.1984,   0.4000
198400,QD,26.07.1984,   0.3700
198400,QD,27.07.1984,   0.3400
198400,QD,28.07.1984,   0.3400
198400,QD,29.07.1984,   0.3100
198400,QD,30.07.1984,   0.3100
198400,QD,31.07.1984,   0.3400
198400,QD,01.08.1984,   0.3400
198400,QD,02.08.1984,   0.4000
198400,QD,03.08.1984,   0.3700
198400,QD,04.08.1984,   0.3700
198400,QD,05.08.1984,   0.3400
198400,QD,06.08.1984,   0.3700
198400,QD,07.08.1984,   0.3400
198400,QD,08.08.1984,   0.3100
198400,QD,09.08.1984,   0.3100
198400,QD,10.08.1984,   0.5700
198400,QD,11.08.1984,   0.4700
198400,QD,12.08.1984,   0.4300
198400,QD,13.08.1984,   0.4700
198400,QD,14.08.1984,   0.4000
198400,QD,15.08.1984,   0.5700
198400,QD,16.08.1984,   0.7600
198400,QD,17.08.1984,   0.5000
198400,QD,18.08.1984,   0.5000
198400,QD,19.08.1984,   0.4300
198400,QD,20.08.1984,   0.4000
198400,QD,21.08.1984,   0.3700
198400,QD,22.08.1984,   0.3700
198400,QD,23.08.1984,   0.3700
198400,QD,24.08.1984,   0.3400
198400,QD,25.08.1984,   0.3100
198400,QD,26.08.1984,   0.3100
198400,QD,27.08.1984,   0.3100
198400,QD,28.08.1984,   0.3400
198400,QD,29.08.1984,   0.3700
198400,QD,30.08.1984,   0.3700
198400,QD,31.08.1984,   0.3400
198400,QD,01.09.1984,   0.3400
198400,QD,02.09.1984,   0.3400
198400,QD,03.09.1984,   0.2900
198400,QD,04.09.1984,   0.2600
198400,QD,05.09.1984,   0.2900
198400,QD,06.09.1984,   0.4700
198400,QD,07.09.1984,   0.5300
198400,QD,08.09.1984,   0.4000
198400,QD,09.09.1984,   0.3700
198400,QD,10.09.1984,   0.4000
198400,QD,11.09.1984,   0.4000
198400,QD,12.09.1984,   0.5700
198400,QD,13.09.1984,   0.5300
198400,QD,14.09.1984,   0.4700
198400,QD,15.09.1984,   0.5700
198400,QD,16.09.1984,   1.1500
198400,QD,17.09.1984,   0.8500
198400,QD,18.09.1984,   0.7200
198400,QD,19.09.1984,   0.4700
198400,QD,20.09.1984,   0.3700
198400,QD,21.09.1984,   0.3700
198400,QD,22.09.1984,   0.4700
198400,QD,23.09.1984,   0.4700
198400,QD,24.09.1984,   0.5300
198400,QD,25.09.1984,   0.5300
198400,QD,26.09.1984,   0.4300
198400,QD,27.09.1984,   0.4000
198400,QD,28.09.1984,   0.3700
198400,QD,29.09.1984,   0.3700
198400,QD,30.09.1984,   0.3400
198400,QD,01.10.1984,   0.3700
